,days,hours,b'11126_fg,b'11126_obs,b'11035_fg,b'11035_obs
25669,290,13,281.5822219848633,281.6499938964844,288.80150909423827,292.1499938964844
25670,290,14,280.9390869140625,281.95001220703125,289.17835693359376,290.8500061035156
25671,290,15,279.6920295715332,280.8500061035156,288.89411010742185,290.95001220703125
25672,290,16,278.42859115600584,279.75,288.2781120300293,290.3500061035156
25673,290,17,278.2497077941895,279.1499938964844,288.172021484375,289.3500061035156
25674,290,18,278.0999366760254,278.6499938964844,287.85298080444335,289.1499938964844
25675,290,19,277.95123825073244,278.25,287.54834213256834,289.04998779296875
25676,290,20,277.51662292480466,278.1499938964844,286.9807502746582,288.6499938964844
25677,290,21,277.595777130127,278.1499938964844,286.71569976806643,288.54998779296875
25678,290,22,277.64466857910156,277.6499938964844,286.76439437866213,288.04998779296875
25679,290,23,277.7189781188965,277.8500061035156,286.71832580566405,287.6499938964844
25680,291,0,277.8613311767578,277.8500061035156,286.7256019592285,287.3500061035156
25681,291,1,277.6612190246582,278.04998779296875,286.54827880859375,286.95001220703125
25682,291,2,277.5341850280762,277.75,286.5413536071777,286.8500061035156
25683,291,3,276.96313018798827,277.6499938964844,286.304988861084,285.8500061035156
25684,291,4,276.6671516418457,277.54998779296875,286.1503593444824,284.54998779296875
25685,291,5,276.44044799804686,277.54998779296875,286.000106048584,283.8500061035156
25686,291,6,276.6601432800293,277.75,285.8451530456543,283.3500061035156
25687,291,7,277.61754379272463,278.75,286.22714004516604,283.75
25688,291,8,278.85397109985354,278.1499938964844,287.26525802612304,284.6499938964844
25689,291,9,279.45381317138674,278.54998779296875,287.7742172241211,286.8500061035156
25690,291,10,279.8965003967285,278.3500061035156,288.7037864685059,288.95001220703125
25691,291,11,280.45281372070315,279.3500061035156,289.11327362060547,290.1499938964844
25692,291,12,280.2026657104492,279.8500061035156,289.6647132873535,290.8500061035156
25693,291,13,279.71153259277344,281.1499938964844,289.70594024658203,291.1499938964844
25694,291,14,279.69834060668944,279.8500061035156,289.73730545043946,291.3500061035156
25695,291,15,278.4624771118164,279.6499938964844,289.5054756164551,290.6499938964844
25696,291,16,277.93197479248045,278.8500061035156,288.6537925720215,289.25
25697,291,17,277.34314422607423,277.8500061035156,288.2225944519043,287.54998779296875
25698,291,18,277.01374435424805,277.25,287.94154205322263,286.75
25699,291,19,276.7050186157227,276.75,287.4810188293457,285.8500061035156
25700,291,20,276.4414741516113,276.45001220703125,286.9647384643555,285.25
25701,291,21,276.1815551757812,276.75,286.4265510559082,285.1499938964844
25702,291,22,276.03376693725585,276.6499938964844,286.1998664855957,285.45001220703125
25703,291,23,275.9178863525391,276.25,285.5943893432617,284.8500061035156
25704,292,0,275.7191864013672,277.1499938964844,284.9924156188965,283.95001220703125
25705,292,1,276.1439514160156,276.6499938964844,284.79355392456057,283.95001220703125
25706,292,2,276.75563049316406,277.25,284.3199264526367,283.54998779296875
25707,292,3,276.7103462219238,276.95001220703125,284.22532043457034,283.25
25708,292,4,276.6107971191406,277.04998779296875,284.2882278442383,283.95001220703125
25709,292,5,276.06603851318357,277.6499938964844,283.739005279541,283.75
25710,292,6,276.0526664733887,278.04998779296875,283.9052963256836,283.75
25711,292,7,276.62391967773436,278.75,284.9628875732422,285.1499938964844
25712,292,8,277.6154624938965,280.04998779296875,286.97963790893556,287.75
25713,292,9,279.23217315673827,280.25,288.3413276672363,289.04998779296875
25714,292,10,279.9774299621582,281.25,289.5114234924316,289.54998779296875
25715,292,11,280.4584014892578,281.6499938964844,290.09787673950194,289.95001220703125
25716,292,12,280.94365310668945,280.6499938964844,290.69191970825193,291.25
25717,292,13,280.410099029541,280.54998779296875,291.28816680908204,291.95001220703125
25718,292,14,280.0348587036133,280.25,291.1165092468262,291.54998779296875
25719,292,15,278.6891731262207,279.95001220703125,289.99528579711915,291.04998779296875
25720,292,16,277.8765274047852,279.45001220703125,288.69344329833984,289.3500061035156
25721,292,17,277.06239929199216,278.6499938964844,287.9464515686035,288.8500061035156
25722,292,18,276.42087173461914,278.8500061035156,287.482364654541,288.1499938964844
25723,292,19,276.108837890625,278.45001220703125,286.6464668273926,286.95001220703125
25724,292,20,275.61449432373047,278.54998779296875,285.56028137207034,286.1499938964844
25725,292,21,275.7895561218262,278.6499938964844,284.79598770141604,285.3500061035156
25726,292,22,275.612963104248,278.04998779296875,284.2804496765137,284.8500061035156
25727,292,23,274.9870964050293,277.3500061035156,284.087353515625,284.3500061035156
25728,293,0,274.7215263366699,277.75,283.90053634643556,283.8500061035156
25729,293,1,274.53414764404295,277.95001220703125,283.61825942993164,284.04998779296875
25730,293,2,274.2108840942383,277.75,283.63958129882815,283.1499938964844
25731,293,3,273.5482345581055,277.75,283.51026916503906,282.8500061035156
25732,293,4,273.09839324951173,277.04998779296875,283.2723564147949,283.04998779296875
25733,293,5,272.74729614257814,277.1499938964844,283.1682357788086,283.6499938964844
25734,293,6,272.6195640563965,276.75,283.1493827819824,284.3500061035156
25735,293,7,273.36363220214844,277.04998779296875,284.0314910888672,284.75
25736,293,8,274.6167793273926,276.95001220703125,285.5682601928711,285.54998779296875
25737,293,9,276.36572647094727,277.04998779296875,287.10900650024416,287.6499938964844
25738,293,10,277.16698303222654,278.75,288.60776672363284,288.54998779296875
25739,293,11,277.44511489868165,278.75,289.0982131958008,289.75
25740,293,12,278.16843490600587,280.3500061035156,289.4900497436523,289.45001220703125
25741,293,13,277.98268737792966,280.04998779296875,290.3102485656738,289.3500061035156
25742,293,14,277.85707931518556,278.75,289.8455238342285,288.8500061035156
25743,293,15,276.5301155090332,278.95001220703125,288.8348030090332,288.3500061035156
25744,293,16,275.3776397705078,277.8500061035156,288.03320159912107,288.04998779296875
25745,293,17,274.804679107666,276.45001220703125,287.1908241271973,287.54998779296875
25746,293,18,274.3453674316406,276.04998779296875,286.510245513916,287.3500061035156
25747,293,19,274.1694534301758,275.75,285.47036666870116,286.45001220703125
25748,293,20,273.8216133117676,275.6499938964844,284.82079391479493,285.8500061035156
25749,293,21,273.430916595459,275.6499938964844,284.308634185791,285.25
25750,293,22,273.4041465759277,275.54998779296875,283.60255126953126,284.25
25751,293,23,273.4955253601074,275.54998779296875,282.5707817077637,283.25
25752,294,0,273.1242729187012,275.6499938964844,281.55320434570314,282.3500061035156
25753,294,1,273.22905654907225,275.04998779296875,280.766552734375,281.3500061035156
25754,294,2,272.800789642334,273.8500061035156,280.25293197631834,281.3500061035156
25755,294,3,272.5455833435059,273.45001220703125,279.84621658325193,281.04998779296875
25756,294,4,272.6394332885742,274.8500061035156,279.63116455078125,281.8500061035156
25757,294,5,272.3393310546875,274.54998779296875,279.50024642944334,282.1499938964844
25758,294,6,272.33508758544923,274.45001220703125,279.6576667785645,282.1499938964844
25759,294,7,272.51148681640626,274.45001220703125,280.72834930419924,281.75
25760,294,8,272.9501335144043,274.04998779296875,281.83847732543944,282.04998779296875
25761,294,9,273.01070709228514,274.8500061035156,283.3109184265137,282.45001220703125
25762,294,10,273.1508842468262,274.75,284.49930267333986,284.04998779296875
25763,294,11,272.57703628540037,273.95001220703125,285.2202507019043,284.45001220703125
25764,294,12,272.82724685668944,273.8500061035156,285.26544494628905,284.45001220703125
25765,294,13,272.8917892456055,273.54998779296875,285.5001556396484,284.3500061035156
25766,294,14,272.27569046020506,273.3500061035156,285.49266052246094,284.25
25767,294,15,271.0909843444824,273.1499938964844,284.6911903381348,283.95001220703125
25768,294,16,270.6674003601074,272.8500061035156,283.6763969421387,283.75
25769,294,17,270.19610595703125,272.45001220703125,283.2429588317871,283.54998779296875
25770,294,18,270.32836227416993,271.6499938964844,282.8919082641602,282.8500061035156
25771,294,19,270.2784255981445,271.54998779296875,282.7693496704102,283.25
25772,294,20,270.4199966430664,271.6499938964844,282.73820266723635,283.25
25773,294,21,270.7264747619629,271.8500061035156,282.56653823852537,283.1499938964844
25774,294,22,271.3374877929688,272.1499938964844,282.4043449401855,282.75
25775,294,23,271.5635383605957,272.45001220703125,282.1847457885742,282.75
25776,295,0,271.8129028320312,272.6499938964844,281.8926551818848,282.3500061035156
25777,295,1,271.92224349975584,273.6499938964844,281.64514541625977,282.25
25778,295,2,271.6497634887695,272.8500061035156,281.3949447631836,280.95001220703125
25779,295,3,271.69496154785156,273.54998779296875,280.98369216918945,279.8500061035156
25780,295,4,271.75670700073243,273.54998779296875,280.60993041992185,279.3500061035156
25781,295,5,272.01113357543943,273.54998779296875,280.25986251831057,278.8500061035156
25782,295,6,272.4121803283691,273.54998779296875,280.1622619628906,278.6499938964844
25783,295,7,273.3591110229492,274.04998779296875,280.6112823486328,280.3500061035156
25784,295,8,274.9083786010742,274.54998779296875,281.78413543701174,281.45001220703125
25785,295,9,276.0725273132324,274.54998779296875,283.2419609069824,283.8500061035156
25786,295,10,276.09863662719727,275.1499938964844,284.5406524658203,285.6499938964844
25787,295,11,275.90935134887695,275.8500061035156,285.1108451843262,285.8500061035156
25788,295,12,275.96571044921876,276.04998779296875,285.4238914489746,286.8500061035156
25789,295,13,275.5606575012207,275.6499938964844,286.2318649291992,287.45001220703125
25790,295,14,274.83197021484375,276.25,286.1780212402344,287.04998779296875
25791,295,15,273.43010025024415,275.1499938964844,285.34716415405273,286.6499938964844
25792,295,16,272.62086029052733,274.45001220703125,283.89658584594724,284.95001220703125
25793,295,17,272.25782318115233,273.45001220703125,283.6239585876465,283.25
25794,295,18,272.08460693359376,273.04998779296875,283.33481750488284,285.1499938964844
25795,295,19,271.6661804199219,271.95001220703125,282.9779983520508,285.45001220703125
25796,295,20,271.4377891540527,271.95001220703125,283.00433654785155,284.54998779296875
25797,295,21,270.8180618286133,271.45001220703125,282.81776733398436,285.25
25798,295,22,270.74318237304686,271.1499938964844,282.8862701416016,285.45001220703125
25799,295,23,270.7974006652832,271.8500061035156,282.9868469238281,284.95001220703125
25800,296,0,270.71664276123045,272.3500061035156,282.9403678894043,283.54998779296875
25801,296,1,270.61486053466797,272.25,282.98736267089845,283.3500061035156
25802,296,2,270.79688186645507,272.25,282.70213317871094,283.45001220703125
25803,296,3,270.7780921936035,272.45001220703125,282.3770217895508,283.75
25804,296,4,270.7941520690918,273.1499938964844,281.80387725830076,283.25
25805,296,5,270.4004135131836,272.8500061035156,281.2546081542969,282.75
25806,296,6,270.20167541503906,272.25,281.35600051879885,282.6499938964844
25807,296,7,271.65804595947264,274.75,281.8236541748047,282.75
25808,296,8,273.41376342773435,275.8500061035156,282.8738838195801,282.95001220703125
25809,296,9,275.0489776611328,276.25,284.65075302124023,283.95001220703125
25810,296,10,275.67886581420896,277.6499938964844,286.10219802856443,285.95001220703125
25811,296,11,276.3515151977539,278.25,286.7865043640137,286.75
25812,296,12,276.6550666809082,278.95001220703125,286.7416191101074,285.95001220703125
25813,296,13,276.5635215759277,278.54998779296875,287.0106941223145,286.04998779296875
25814,296,14,276.3736633300781,279.6499938964844,286.70747604370115,285.95001220703125
25815,296,15,276.28610610961914,278.1499938964844,286.4809112548828,286.04998779296875
25816,296,16,275.17152099609376,276.6499938964844,285.6366958618164,284.6499938964844
25817,296,17,275.2425598144531,276.45001220703125,285.0509262084961,284.54998779296875
25818,296,18,274.6289375305176,275.95001220703125,284.9687103271484,284.95001220703125
25819,296,19,273.5248344421387,275.45001220703125,284.63814544677734,285.54998779296875
25820,296,20,273.30530776977537,273.8500061035156,283.9815620422363,285.54998779296875
25821,296,21,273.1334167480469,273.45001220703125,283.24944534301756,284.8500061035156
25822,296,22,273.2107818603516,273.25,282.4258262634277,284.6499938964844
25823,296,23,272.93402633666994,273.75,281.70628662109374,283.95001220703125
25824,297,0,272.5498191833496,274.04998779296875,281.6702377319336,284.25
25825,297,1,272.5403823852539,274.6499938964844,282.36360321044924,284.75
25826,297,2,272.6932258605957,274.75,282.78583297729494,285.04998779296875
25827,297,3,272.8695983886719,275.04998779296875,283.04816513061525,285.25
25828,297,4,272.94410171508787,275.25,283.2216171264648,284.45001220703125
25829,297,5,272.8814018249512,275.25,282.9522399902344,284.3500061035156
25830,297,6,272.734578704834,275.1499938964844,282.92858963012696,284.45001220703125
25831,297,7,272.6080635070801,275.3500061035156,283.4545310974121,284.75
25832,297,8,272.73268966674806,275.45001220703125,283.3077766418457,283.6499938964844
25833,297,9,272.7361068725586,275.54998779296875,282.92906646728517,282.95001220703125
25834,297,10,272.65006790161135,275.6499938964844,283.0745338439941,282.25
25835,297,11,272.9423034667969,275.95001220703125,283.18838653564455,282.04998779296875
25836,297,12,272.877645111084,275.95001220703125,283.3285598754883,281.3500061035156
25837,297,13,272.85949249267577,275.75,283.86096572875977,281.75
25838,297,14,272.80396270751953,275.8500061035156,283.79590225219727,281.95001220703125
25839,297,15,273.10055618286134,276.04998779296875,282.9862861633301,282.45001220703125
25840,297,16,273.1250190734863,275.8500061035156,281.6932182312012,282.1499938964844
25841,297,17,273.00952529907227,275.75,280.7463432312012,282.3500061035156
25842,297,18,272.84872283935545,275.54998779296875,280.5937980651855,282.04998779296875
25843,297,19,272.8047637939453,275.54998779296875,280.4265083312988,282.25
25844,297,20,272.7787109375,275.54998779296875,279.9007209777832,282.1499938964844
25845,297,21,272.47904815673826,275.25,279.40259857177733,282.3500061035156
25846,297,22,272.5890686035156,275.04998779296875,280.4539115905762,282.8500061035156
25847,297,23,272.69066009521487,274.95001220703125,280.5582893371582,282.75
25848,298,0,273.00047607421874,274.75,280.685376739502,283.1499938964844
25849,298,1,273.1883857727051,274.6499938964844,281.4083709716797,283.25
25850,298,2,273.6653991699219,274.8500061035156,281.9930908203125,283.8500061035156
25851,298,3,274.33923797607423,274.95001220703125,282.21303329467776,282.6499938964844
25852,298,4,274.47449188232423,274.8500061035156,282.41382751464846,283.04998779296875
25853,298,5,274.59960784912107,274.6499938964844,282.6622604370117,283.75
25854,298,6,274.2369323730469,274.45001220703125,283.3987434387207,284.54998779296875
25855,298,7,274.4297439575195,275.45001220703125,284.3120826721191,286.04998779296875
25856,298,8,275.3913284301758,275.75,285.5278160095215,286.6499938964844
25857,298,9,276.45754470825193,276.8500061035156,286.9130500793457,288.6499938964844
25858,298,10,277.74356307983396,278.3500061035156,288.19686737060545,289.1499938964844
25859,298,11,278.2008087158203,279.95001220703125,289.06972274780276,289.6499938964844
25860,298,12,278.6545234680176,281.25,289.59523620605466,290.25
25861,298,13,278.8275779724121,281.1499938964844,289.8397842407227,290.1499938964844
25862,298,14,278.2515419006348,280.45001220703125,289.3219818115234,291.04998779296875
25863,298,15,277.362565612793,280.1499938964844,288.5119918823242,290.04998779296875
25864,298,16,276.6714149475098,279.25,287.37000732421876,288.95001220703125
25865,298,17,276.2851387023926,278.54998779296875,286.11183853149413,288.1499938964844
25866,298,18,275.8802291870117,278.1499938964844,285.4097381591797,288.54998779296875
25867,298,19,275.381046295166,277.75,284.88670043945314,287.95001220703125
25868,298,20,275.65570907592775,277.45001220703125,284.7510795593262,287.45001220703125
25869,298,21,276.1595085144043,277.8500061035156,284.79761199951173,287.1499938964844
25870,298,22,276.2767730712891,277.75,283.7650863647461,286.95001220703125
25871,298,23,275.9998695373535,277.3500061035156,283.8449417114258,286.6499938964844
25872,299,0,275.9948425292969,277.45001220703125,282.98852767944334,287.04998779296875
25873,299,1,276.56591567993166,277.1499938964844,282.9711555480957,286.25
25874,299,2,277.11389007568357,279.04998779296875,283.2567741394043,285.8500061035156
25875,299,3,277.4430015563965,278.45001220703125,283.4614959716797,285.75
25876,299,4,277.7831443786621,278.95001220703125,283.2536277770996,285.3500061035156
25877,299,5,278.301815032959,278.54998779296875,283.1508590698242,285.04998779296875
25878,299,6,278.089892578125,277.8500061035156,283.0981056213379,284.3500061035156
25879,299,7,278.2956237792969,279.1499938964844,283.33683547973635,284.54998779296875
25880,299,8,278.5600128173828,279.75,284.4994918823242,286.54998779296875
25881,299,9,279.1353561401367,280.8500061035156,285.6689308166504,287.8500061035156
25882,299,10,280.00403823852537,281.04998779296875,286.9104431152344,288.75
25883,299,11,280.8285255432129,282.04998779296875,287.73660430908205,289.25
25884,299,12,280.61936340332034,281.25,288.2085350036621,289.75
25885,299,13,279.29017639160156,280.75,288.78146209716795,289.6499938964844
25886,299,14,278.173649597168,280.3500061035156,288.87550888061526,288.75
25887,299,15,277.4186096191406,278.45001220703125,287.8116394042969,287.95001220703125
25888,299,16,276.41220169067384,277.04998779296875,286.2493240356445,287.04998779296875
25889,299,17,275.44417266845704,276.25,285.0103591918945,285.3500061035156
25890,299,18,275.209725189209,276.25,283.9912239074707,283.75
25891,299,19,275.24331130981443,276.25,283.5032653808594,282.54998779296875
25892,299,20,275.2294692993164,276.25,283.36198501586915,282.1499938964844
25893,299,21,275.03920516967776,276.1499938964844,283.54788360595705,282.1499938964844
25894,299,22,274.846418762207,275.95001220703125,283.57822036743164,281.6499938964844
25895,299,23,274.58330764770506,275.95001220703125,283.40028686523436,281.3500061035156
25896,300,0,274.4507659912109,275.95001220703125,282.9060745239258,281.25
25897,300,1,274.61099700927736,275.54998779296875,282.99822463989256,281.45001220703125
25898,300,2,274.5169258117676,275.45001220703125,282.9603874206543,281.3500061035156
25899,300,3,274.7753303527832,275.45001220703125,282.91120834350585,281.25
25900,300,4,274.4255012512207,275.04998779296875,283.70785598754884,281.25
25901,300,5,273.58738403320314,274.54998779296875,284.2940589904785,281.1499938964844
25902,300,6,273.0418731689453,272.25,284.032780456543,281.75
25903,300,7,272.3063285827637,271.25,283.79797515869143,283.95001220703125
25904,300,8,272.09017791748045,270.75,283.78214263916016,284.25
25905,300,9,271.8209999084473,270.6499938964844,284.0178810119629,284.6499938964844
25906,300,10,271.62683181762696,270.8500061035156,284.14425201416014,284.45001220703125
25907,300,11,271.26399993896484,270.54998779296875,283.7350769042969,283.95001220703125
25908,300,12,271.5829566955566,270.6499938964844,283.373819732666,283.45001220703125
25909,300,13,271.62943267822266,270.25,283.41780319213865,282.95001220703125
25910,300,14,271.4103469848633,270.1499938964844,283.3575263977051,283.04998779296875
25911,300,15,271.46605377197267,269.95001220703125,282.8171630859375,282.6499938964844
25912,300,16,271.40185317993166,269.8500061035156,282.3978614807129,282.25
25913,300,17,271.68654479980466,269.8500061035156,282.2259002685547,282.1499938964844
25914,300,18,271.37963104248047,270.25,282.0056900024414,282.1499938964844
25915,300,19,271.99873580932615,271.45001220703125,281.82029724121094,282.04998779296875
25916,300,20,272.5262855529785,271.95001220703125,281.5849418640137,281.95001220703125
25917,300,21,272.82342834472655,272.1499938964844,281.4183937072754,281.6499938964844
25918,300,22,272.4494468688965,271.8500061035156,281.35076293945315,281.6499938964844
25919,300,23,273.0392272949219,271.54998779296875,281.22948760986327,281.6499938964844
25920,301,0,273.6539825439453,271.54998779296875,281.1825698852539,281.75
25921,301,1,273.6974250793457,271.6499938964844,280.879621887207,281.75
25922,301,2,273.6596710205078,271.8500061035156,280.8634063720703,281.3500061035156
25923,301,3,273.7085075378418,271.75,280.7324966430664,280.95001220703125
25924,301,4,273.1939224243164,272.1499938964844,280.66892166137694,280.3500061035156
25925,301,5,273.7405776977539,272.25,280.6213073730469,280.04998779296875
25926,301,6,274.59522857666013,272.75,280.7048851013184,280.1499938964844
25927,301,7,274.95898361206054,273.04998779296875,280.89437713623045,280.25
25928,301,8,275.4485382080078,273.1499938964844,281.215438079834,280.75
25929,301,9,275.95738220214844,273.1499938964844,281.5773750305176,281.25
25930,301,10,277.24300689697264,273.1499938964844,282.2601593017578,282.1499938964844
25931,301,11,277.1876190185547,273.25,282.99718780517577,283.04998779296875
25932,301,12,277.33066635131837,274.54998779296875,283.3264274597168,283.54998779296875
25933,301,13,276.8135330200195,274.1499938964844,283.6437217712402,285.3500061035156
25934,301,14,276.6731864929199,275.04998779296875,284.6883949279785,287.04998779296875
25935,301,15,276.04924697875975,274.95001220703125,284.9465492248535,287.04998779296875
25936,301,16,275.32072219848635,274.3500061035156,285.42237319946287,286.6499938964844
25937,301,17,275.3095169067383,273.25,286.5906982421875,285.95001220703125
25938,301,18,275.36122970581056,272.75,287.10018768310545,285.8500061035156
25939,301,19,275.0931816101074,273.8500061035156,287.13978271484376,285.6499938964844
25940,301,20,274.37586669921876,274.25,286.9630699157715,286.04998779296875
25941,301,21,274.232836151123,274.6499938964844,286.6231063842773,286.1499938964844
25942,301,22,273.7125045776367,274.95001220703125,285.2800750732422,285.3500061035156
25943,301,23,273.696923828125,274.8500061035156,284.3986305236816,283.95001220703125
25944,302,0,273.53659591674807,275.04998779296875,284.0124114990234,283.45001220703125
25945,302,1,273.0910339355469,274.95001220703125,284.05095291137695,283.04998779296875
25946,302,2,273.7225402832031,274.95001220703125,283.7349052429199,282.45001220703125
25947,302,3,274.1224647521973,274.8500061035156,283.585627746582,282.95001220703125
25948,302,4,274.23629302978514,274.8500061035156,284.5105857849121,283.04998779296875
25949,302,5,274.0356300354004,274.54998779296875,283.80433044433596,282.3500061035156
25950,302,6,273.9659652709961,274.54998779296875,283.1782737731934,282.45001220703125
25951,302,7,274.7202667236328,274.8500061035156,283.5824508666992,282.75
25952,302,8,275.545068359375,274.54998779296875,284.0929573059082,283.25
25953,302,9,276.4006965637207,274.3500061035156,285.6618133544922,285.45001220703125
25954,302,10,275.06050262451174,274.75,287.5951873779297,286.25
25955,302,11,276.0176834106445,273.8500061035156,289.54247360229493,289.25
25956,302,12,276.4721389770508,275.54998779296875,290.9065734863281,290.8500061035156
25957,302,13,276.8953514099121,274.6499938964844,291.3335243225098,292.04998779296875
25958,302,14,275.6884910583496,278.04998779296875,291.4198455810547,292.1499938964844
25959,302,15,275.717790222168,278.1499938964844,291.37916107177733,293.25
25960,302,16,276.9100395202637,275.95001220703125,291.26533432006835,292.6499938964844
25961,302,17,276.77539749145507,275.8500061035156,291.2211570739746,291.75
25962,302,18,276.7642402648926,277.04998779296875,290.8499168395996,292.1499938964844
25963,302,19,275.66274185180663,275.25,290.5594367980957,291.95001220703125
25964,302,20,274.3475654602051,278.45001220703125,290.4254653930664,291.75
25965,302,21,274.060001373291,275.75,290.37902984619143,291.6499938964844
25966,302,22,273.01377029418944,274.04998779296875,290.5982421875,291.75
25967,302,23,272.5786476135254,273.6499938964844,290.18501205444335,291.75
25968,303,0,272.2265113830566,273.25,290.2058952331543,291.54998779296875
25969,303,1,271.7356414794922,272.8500061035156,290.066096496582,291.8500061035156
25970,303,2,270.9237335205078,270.95001220703125,289.8448318481445,291.6499938964844
25971,303,3,270.80844497680664,270.75,289.45412521362306,291.6499938964844
25972,303,4,270.52795562744143,270.54998779296875,288.9197853088379,290.95001220703125
25973,303,5,269.91857986450196,270.6499938964844,288.0401672363281,289.3500061035156
25974,303,6,269.00251693725585,270.45001220703125,287.35701751708984,288.8500061035156
25975,303,7,269.2113342285156,270.45001220703125,287.20287857055666,288.54998779296875
25976,303,8,269.33444290161134,270.95001220703125,287.39960021972655,289.6499938964844
25977,303,9,270.1555946350098,271.1499938964844,288.1469482421875,290.45001220703125
25978,303,10,270.09592056274414,271.1499938964844,288.7946029663086,290.75
25979,303,11,269.9413864135742,270.75,289.60152740478514,291.3500061035156
25980,303,12,269.92394561767577,271.1499938964844,290.0753463745117,291.75
25981,303,13,270.0323852539062,271.04998779296875,289.97852554321287,291.8500061035156
25982,303,14,269.7787773132324,270.95001220703125,289.26876068115234,290.95001220703125
25983,303,15,270.0577194213867,270.3500061035156,288.74396286010744,290.54998779296875
25984,303,16,269.6956527709961,270.6499938964844,287.5989105224609,289.75
25985,303,17,269.48156967163084,270.75,286.7529983520508,289.1499938964844
25986,303,18,269.45652465820314,270.75,285.9953071594238,288.8500061035156
25987,303,19,268.8755424499512,270.45001220703125,285.38636169433596,288.04998779296875
25988,303,20,268.4751853942871,270.54998779296875,284.96894760131835,287.25
25989,303,21,268.6354591369629,270.25,284.58774795532224,284.25
25990,303,22,268.721395111084,270.1499938964844,283.62160034179686,283.04998779296875
25991,303,23,268.55916595458984,270.04998779296875,282.78626708984376,282.3500061035156
25992,304,0,268.9360954284668,270.04998779296875,282.5100952148438,281.1499938964844
25993,304,1,268.80843353271484,270.1499938964844,282.0337417602539,280.1499938964844
25994,304,2,269.11731414794923,270.1499938964844,281.6996810913086,279.45001220703125
25995,304,3,269.17826919555665,270.1499938964844,281.4526542663574,278.8500061035156
25996,304,4,269.63014526367186,270.54998779296875,281.1028144836426,278.54998779296875
25997,304,5,270.37019500732424,270.6499938964844,280.7215408325195,277.95001220703125
25998,304,6,270.99572677612304,271.04998779296875,280.4924850463867,277.95001220703125
25999,304,7,271.2727867126465,271.3500061035156,280.602099609375,279.54998779296875
26000,304,8,271.19812240600584,271.75,281.6985595703125,282.54998779296875
26001,304,9,271.1063087463379,272.1499938964844,283.1171226501465,283.54998779296875
26002,304,10,271.4394020080566,272.6499938964844,284.6171699523926,285.25
26003,304,11,272.0552276611328,272.3500061035156,285.8900573730469,287.04998779296875
26004,304,12,271.9735298156738,272.6499938964844,286.9693794250488,288.04998779296875
26005,304,13,272.09566802978514,272.1499938964844,288.1418968200684,289.25
26006,304,14,271.93409118652346,272.1499938964844,288.5432723999023,290.45001220703125
26007,304,15,271.6321388244629,271.8500061035156,287.54760971069334,290.04998779296875
26008,304,16,271.4138916015625,271.6499938964844,286.75357208251955,289.04998779296875
26009,304,17,271.2248390197754,271.8500061035156,286.06886291503906,288.25
26010,304,18,271.40063323974607,271.8500061035156,285.3717636108398,288.1499938964844
26011,304,19,271.6156913757324,272.1499938964844,285.23208541870116,288.1499938964844
26012,304,20,271.7439079284668,272.25,285.1073936462402,287.95001220703125
26013,304,21,271.7018592834473,272.25,284.828018951416,287.45001220703125
26014,304,22,271.1585891723633,272.45001220703125,284.5147087097168,286.54998779296875
26015,304,23,271.06519317626953,272.54998779296875,284.137873840332,286.75
26016,305,0,271.3453712463379,272.8500061035156,284.29968414306643,286.6499938964844
26017,305,1,271.4693946838379,272.8500061035156,284.30707626342775,286.1499938964844
26018,305,2,271.2288734436035,272.75,284.0074401855469,286.45001220703125
26019,305,3,271.43171844482424,273.3500061035156,283.99330978393556,287.25
26020,305,4,271.9288665771484,273.54998779296875,283.9354644775391,285.8500061035156
26021,305,5,272.3807037353516,272.75,283.7975471496582,285.95001220703125
26022,305,6,272.4024429321289,272.45001220703125,283.55642623901366,285.95001220703125
26023,305,7,271.6217811584473,272.3500061035156,284.13149032592776,286.04998779296875
26024,305,8,272.0218086242676,272.04998779296875,285.82752990722656,287.3500061035156
26025,305,9,272.52597885131837,271.75,287.75571517944337,287.45001220703125
26026,305,10,272.83622589111326,271.54998779296875,289.06248626708987,288.45001220703125
26027,305,11,272.7481971740723,272.8500061035156,290.35715637207034,290.25
26028,305,12,273.82932052612307,273.75,291.1857368469238,290.95001220703125
26029,305,13,274.2601005554199,274.54998779296875,291.28813018798826,290.95001220703125
26030,305,14,274.09046936035156,275.45001220703125,290.749333190918,290.6499938964844
26031,305,15,273.61149139404296,274.95001220703125,289.76793060302737,290.1499938964844
26032,305,16,273.4062698364258,274.04998779296875,289.11080703735354,290.1499938964844
26033,305,17,273.0899230957031,273.8500061035156,288.4153289794922,289.75
26034,305,18,273.0571350097656,273.95001220703125,288.26293792724607,289.3500061035156
26035,305,19,273.0762428283691,274.04998779296875,287.7198890686035,289.25
26036,305,20,273.1670867919922,274.25,287.16956329345703,288.75
26037,305,21,272.99314575195314,274.04998779296875,286.80804748535155,288.25
26038,305,22,273.0203552246094,274.25,286.65051498413084,288.1499938964844
26039,305,23,273.1352485656738,274.25,286.2955451965332,287.45001220703125
26040,306,0,273.2359199523926,273.95001220703125,285.8711387634277,286.04998779296875
26041,306,1,273.2796966552734,273.95001220703125,285.20444717407224,284.6499938964844
26042,306,2,273.2540702819824,273.8500061035156,284.6285453796387,283.6499938964844
26043,306,3,273.1847328186035,273.75,284.25567626953125,283.04998779296875
26044,306,4,273.1531021118164,273.8500061035156,284.6294303894043,283.04998779296875
